start
frontView x3 z3
103,000
41,800
103,000
41,900
13,100
43,200
13,300
41,900
161,000
44,500
169,000
44,500
104,000
30,000
105,000
28,900
104,000
43,200
104,000
41,900
222,000
31,500
222,000
30,000
115,000
44,200
121,000
44,200
13,200
31,500
79,900
43,000
132,000
13,000
124,000
36,100
124,000
35,900
12,100
44,500
20,800
44,500
132,000
41,600
103,000
31,100
104,000
34,400
92,600
29,700
109,000
44,400
128,000
14,700
137,000
15,000
9,280
28,900
9,580
28,600
92,100
44,500
92,100
51,500
107,000
51,500
61,200
28,500
53,200
28,500
68,900
28,500
72,300
28,600
105,000
37,900
106,000
36,900
89,000
17,500
131,000
51,500
136,000
51,500
131,000
47,500
132,000
45,700
124,000
44,600
130,000
44,600
109,000
44,600
115,000
44,600
110,000
28,500
110,000
28,600
102,000
51,000
102,000
45,000
138,000
9,970
140,000
25,500
109,000
29,700
110,000
28,600
222,000
29,700
222,000
31,500
90,200
27,300
89,400
25,500
95,900
44,100
93,000
44,400
222,000
43,300
222,000
41,500
98,500
40,500
99,000
17,500
105,000
44,500
105,000
51,500
177,000
44,500
183,000
44,400
105,000
43,700
106,000
43,700
81,400
44,500
80,600
44,100
94,000
10,000
92,800
9,160
217,000
31,100
209,000
31,100
8,160
30,000
8,760
29,800
222,000
41,700
221,000
43,200
112,000
7,510
108,000
25,500
220,000
44,400
219,000
44,500
128,000
51,500
128,000
44,500
101,000
29,700
99,500
28,800
136,000
51,500
136,000
44,500
13,200
41,500
11,800
43,300
109,000
29,700
111,000
28,600
96,700
51,000
96,900
51,000
123,000
35,700
122,000
35,600
87,700
42,000
91,400
43,100
127,000
40,500
129,000
40,500
52,300
36,300
56,600
36,900
36,500
28,500
28,200
28,500
106,000
43,200
139,000
9,110
102,000
31,100
98,100
31,100
142,000
51,500
142,000
44,500
10,800
28,500
126,000
41,900
120,000
27,300
121,000
28,400
84,200
44,100
84,800
44,100
99,300
51,000
99,000
51,500
121,000
44,400
133,000
51,000
133,000
51,000
154,000
44,500
158,000
44,400
119,000
51,500
119,000
44,500
12,100
28,500
12,700
28,800
128,000
45,000
87,500
43,700
109,000
44,500
73,800
31,500
67,000
33,800
193,000
37,700
200,000
41,500
30,000
29,700
38,600
29,700
117,000
17,500
139,000
43,100
105,000
38,400
104,000
38,200
11,400
41,500
9,650
41,500
141,000
45,000
122,000
31,500
123,000
36,200
121,000
43,300
121,000
43,300
123,000
36,800
122,000
37,200
125,000
35,100
104,000
29,700
102,000
51,000
127,000
38,700
127,000
38,200
12,800
44,400
20,000
44,500
122,000
35,700
137,000
44,200
132,000
44,200
140,000
51,000
141,000
51,500
146,000
43,600
141,000
43,700
104,000
28,400
103,000
28,500
96,500
15,900
99,100
44,100
177,000
31,100
183,000
29,700
21,500
29,700
85,200
44,500
123,000
28,500
150,000
43,000
146,000
43,100
103,000
12,700
103,000
13,100
141,000
16,500
141,000
17,000
135,000
9,220
138,000
8,320
137,000
41,600
136,000
41,500
30,300
31,500
29,800
29,700
104,000
31,100
106,000
31,100
104,000
43,300
140,000
51,000
140,000
51,000
129,000
39,600
127,000
38,600
94,600
44,500
94,900
45,000
135,000
51,000
135,000
45,000
83,800
41,800
9,640
31,200
9,930
29,700
92,700
15,000
101,000
15,600
128,000
31,100
217,000
34,800
209,000
36,300
28,500
36,900
28,500
37,000
108,000
37,700
108,000
41,500
154,000
44,100
153,000
44,500
135,000
44,500
135,000
51,500
161,000
39,900
165,000
38,600
169,000
37,600
123,000
43,000
124,000
43,200
127,000
38,300
105,000
15,900
105,000
14,700
93,900
47,500
119,000
51,000
92,800
45,000
44,600
31,100
52,500
31,100
96,700
51,500
96,700
44,500
107,000
45,000
107,000
51,000
107,000
9,160
109,000
9,220
107,000
27,300
106,000
25,500
145,000
51,500
145,000
44,500
89,600
51,000
89,600
45,000
177,000
36,400
185,000
37,100
17,900
37,400
17,900
37,600
126,000
34,400
126,000
34,800
127,000
28,500
131,000
28,400
68,700
39,700
64,800
38,600
126,000
38,600
126,000
38,200
143,000
27,300
145,000
28,400
137,000
44,600
140,000
45,700
105,000
15,600
105,000
15,200
13,100
30,000
73,800
41,500
74,500
41,900
98,200
43,000
97,800
41,500
150,000
29,700
149,000
28,600
156,000
31,500
156,000
31,600
95,100
12,600
98,100
25,500
64,800
31,500
60,700
37,500
137,000
44,400
13,300
34,300
13,300
31,100
122,000
35,800
102,000
51,500
102,000
44,500
127,000
38,700
142,000
44,500
142,000
51,500
119,000
28,500
119,000
28,500
125,000
51,000
125,000
51,000
222,000
34,800
222,000
34,800
11,200
28,500
10,900
28,600
155,000
30,000
148,000
31,500
209,000
35,800
217,000
34,300
125,000
45,000
125,000
47,500
130,000
45,700
106,000
36,700
173,000
44,500
174,000
44,400
136,000
31,500
134,000
41,500
222,000
34,600
220,000
34,400
106,000
17,400
119,000
17,500
90,700
44,500
91,100
45,000
99,700
45,000
117,000
7,500
117,000
7,500
140,000
17,500
95,100
45,000
94,800
44,500
8,320
31,300
146,000
44,400
142,000
44,500
87,400
51,000
87,400
45,000
105,000
29,700
104,000
31,500
134,000
44,100
135,000
43,000
138,000
25,500
137,000
27,300
125,000
31,100
123,000
29,700
113,000
45,000
113,000
45,000
130,000
10,800
127,000
9,970
91,100
51,000
90,700
51,500
106,000
44,400
104,000
43,800
109,000
44,500
109,000
51,500
177,000
36,600
118,000
7,510
117,000
7,510
102,000
13,500
118,000
51,500
118,000
44,500
135,000
44,500
135,000
45,000
141,000
44,500
169,000
37,900
173,000
36,900
68,700
39,900
64,800
38,800
86,800
31,500
145,000
41,900
146,000
41,900
156,000
41,400
155,000
41,500
110,000
44,500
110,000
44,400
80,100
31,500
79,800
29,700
122,000
44,500
122,000
51,500
96,500
17,400
96,700
17,500
140,000
45,000
125,000
44,500
174,000
41,500
107,000
43,300
202,000
36,200
98,400
13,000
21,600
31,500
103,000
45,700
141,000
44,500
163,000
33,600
170,000
35,500
219,000
44,400
218,000
44,400
121,000
41,900
121,000
41,900
84,800
44,200
139,000
15,200
139,000
15,900
105,000
15,800
126,000
30,000
94,400
31,500
99,100
31,500
107,000
44,100
209,000
36,100
80,600
44,600
82,000
45,700
79,800
43,300
112,000
47,500
105,000
47,500
126,000
43,200
222,000
38,200
36,600
41,900
36,700
35,800
119,000
51,500
104,000
51,500
104,000
44,500
113,000
51,000
113,000
51,000
218,000
44,500
209,000
44,400
142,000
42,000
146,000
43,100
125,000
43,300
123,000
44,400
103,000
41,900
103,000
38,700
178,000
36,500
86,600
41,800
89,400
41,800
89,800
51,000
89,700
51,000
121,000
44,400
108,000
37,500
108,000
37,400
170,000
37,900
89,000
7,970
89,000
15,900
139,000
45,000
87,900
45,000
108,000
44,500
108,000
45,000
149,000
45,700
125,000
35,400
137,000
44,100
124,000
28,500
125,000
28,600
137,000
45,000
209,000
28,600
200,000
28,600
137,000
44,400
102,000
28,500
99,000
28,600
123,000
41,900
86,200
51,500
86,200
44,500
115,000
15,900
115,000
8,490
118,000
25,500
112,000
25,500
105,000
28,800
107,000
29,700
128,000
44,400
125,000
44,500
128,000
44,500
120,000
51,500
120,000
44,500
125,000
34,800
123,000
34,800
128,000
51,500
108,000
35,700
121,000
43,300
121,000
44,400
104,000
12,800
103,000
17,500
106,000
41,900
106,000
37,200
91,100
14,700
113,000
7,500
114,000
25,500
145,000
45,700
148,000
45,700
88,400
51,500
88,400
44,500
104,000
51,000
105,000
51,000
151,000
44,500
149,000
44,500
174,000
44,400
7,500
41,500
7,760
41,500
103,000
38,600
102,000
39,200
115,000
41,600
124,000
44,400
125,000
43,700
201,000
35,700
209,000
36,700
91,400
41,800
91,900
43,100
97,300
9,410
121,000
28,500
125,000
37,900
123,000
36,600
118,000
28,500
118,000
28,500
83,400
44,600
84,700
45,700
89,600
41,600
89,700
41,500
130,000
51,000
131,000
51,000
105,000
44,200
107,000
43,300
131,000
44,500
131,000
45,000
95,500
10,900
112,000
28,500
107,000
40,500
106,000
28,600
149,000
44,100
218,000
28,500
218,000
28,500
99,200
51,500
99,200
44,500
11,800
28,600
173,000
37,100
131,000
40,500
131,000
40,500
89,900
45,000
89,600
44,500
209,000
44,400
200,000
44,400
109,000
8,290
110,000
9,410
111,000
8,350
99,400
41,500
97,800
43,300
80,000
47,500
80,600
47,500
87,000
51,500
87,000
44,500
125,000
51,500
108,000
44,500
102,000
33,400
122,000
37,300
122,000
37,500
84,400
44,400
84,200
44,200
105,000
51,500
103,000
34,300
103,000
34,500
10,900
44,400
10,200
43,700
125,000
35,600
127,000
34,800
140,000
44,500
140,000
51,500
200,000
43,300
209,000
43,300
8,360
38,400
8,350
38,200
191,000
28,500
191,000
28,600
208,000
41,500
128,000
33,800
144,000
27,300
105,000
41,700
107,000
38,200
28,800
35,700
135,000
45,000
13,400
29,700
68,100
33,800
60,700
35,500
107,000
45,000
123,000
43,300
121,000
44,400
102,000
14,700
191,000
29,700
114,000
44,500
114,000
51,500
98,500
41,500
101,000
39,700
11,500
38,700
13,200
38,200
170,000
31,100
106,000
31,500
105,000
37,500
220,000
43,300
219,000
41,500
121,000
31,100
115,000
28,600
87,300
44,500
8,160
43,000
8,320
41,700
124,000
44,400
138,000
27,300
96,500
17,000
127,000
44,200
127,000
44,100
143,000
44,100
143,000
41,900
47,900
44,500
56,900
44,500
75,800
28,900
80,700
28,600
125,000
28,800
92,700
45,000
93,100
13,400
93,200
41,800
104,000
41,800
128,000
45,000
104,000
34,800
103,000
34,800
73,100
44,400
92,700
51,000
87,300
43,200
133,000
44,600
101,000
39,900
100,000
10,800
80,600
51,500
82,300
51,500
129,000
39,900
132,000
41,900
193,000
35,300
197,000
35,600
107,000
34,800
107,000
41,500
143,000
44,500
99,100
45,000
98,700
44,500
143,000
45,000
143,000
44,500
118,000
47,500
115,000
45,700
108,000
28,500
109,000
28,600
108,000
45,000
130,000
28,500
129,000
28,500
217,000
30,000
219,000
31,500
125,000
41,900
119,000
44,500
119,000
51,500
87,300
51,500
87,800
51,000
170,000
41,900
157,000
44,400
105,000
31,300
104,000
31,200
126,000
28,400
94,300
51,500
100,000
28,500
156,000
41,600
122,000
37,100
117,000
7,500
119,000
25,500
117,000
31,500
217,000
43,000
109,000
43,300
125,000
31,500
125,000
38,200
120,000
44,500
120,000
45,000
11,000
28,500
10,200
28,600
109,000
41,900
109,000
41,900
219,000
41,900
217,000
43,200
146,000
41,800
94,600
51,500
112,000
28,500
109,000
28,600
56,500
31,500
52,900
36,200
126,000
41,800
125,000
43,300
105,000
43,300
200,000
31,500
208,000
31,500
86,400
51,500
86,400
44,500
10,200
29,300
155,000
44,200
141,000
41,900
115,000
28,400
115,000
27,300
92,000
9,970
91,400
25,500
169,000
37,500
72,400
29,700
96,500
8,490
144,000
44,500
144,000
51,500
101,000
17,000
87,800
45,000
91,000
44,500
91,000
51,500
123,000
30,000
125,000
31,300
107,000
44,500
113,000
44,500
128,000
15,900
106,000
36,600
107,000
36,000
86,800
51,500
86,600
44,200
99,300
12,600
99,000
40,500
107,000
35,700
130,000
51,500
130,000
44,500
88,600
51,000
88,000
51,500
44,900
37,600
106,000
29,800
109,000
28,600
115,000
40,500
48,200
28,500
56,400
28,600
139,000
44,500
139,000
51,500
120,000
44,400
123,000
28,900
143,000
51,500
143,000
51,000
10,800
44,500
91,400
45,000
129,000
25,500
128,000
27,300
117,000
45,000
94,700
41,500
127,000
41,800
127,000
41,900
140,000
51,000
140,000
45,000
120,000
51,000
120,000
51,000
97,900
41,800
220,000
43,300
103,000
44,200
125,000
44,500
125,000
51,500
86,400
45,700
83,200
45,700
158,000
43,300
97,900
17,500
105,000
35,500
145,000
44,500
88,300
44,500
88,700
45,000
135,000
41,500
133,000
45,000
133,000
45,000
177,000
36,200
183,000
35,800
123,000
37,000
84,400
41,600
128,000
28,500
127,000
28,600
219,000
44,500
127,000
17,500
20,800
31,100
127,000
34,700
141,000
51,500
141,000
44,500
112,000
51,500
91,000
15,900
91,000
15,800
20,700
36,100
13,300
34,700
122,000
37,700
87,900
51,000
13,400
43,300
21,500
43,300
155,000
43,000
21,100
44,400
126,000
45,000
126,000
44,500
115,000
29,700
136,000
10,000
137,000
9,160
147,000
44,600
145,000
44,600
104,000
41,500
136,000
10,800
125,000
25,500
86,700
41,600
123,000
38,200
123,000
31,500
104,000
38,600
91,300
45,000
174,000
29,700
174,000
28,600
201,000
37,000
89,100
47,500
92,600
45,700
8,080
43,300
83,600
43,100
103,000
41,500
89,400
44,100
85,200
47,500
136,000
51,500
136,000
44,500
132,000
41,900
137,000
51,000
137,000
45,000
119,000
8,350
120,000
8,320
20,800
36,300
105,000
37,600
110,000
45,000
186,000
37,400
185,000
37,600
141,000
44,100
101,000
25,500
104,000
27,300
145,000
41,600
143,000
41,600
109,000
29,700
127,000
13,900
128,000
13,500
125,000
14,700
126,000
14,200
121,000
44,500
123,000
44,500
9,640
41,800
137,000
51,000
138,000
51,500
142,000
45,700
149,000
44,400
145,000
44,500
143,000
31,500
143,000
29,700
88,700
44,500
88,700
51,500
122,000
37,200
125,000
51,500
125,000
44,500
191,000
44,400
87,100
51,500
87,100
44,500
126,000
31,100
124,000
31,100
132,000
30,000
131,000
28,900
102,000
33,600
132,000
44,100
143,000
43,200
202,000
36,000
125,000
45,000
91,700
27,300
89,000
27,300
96,300
51,500
96,300
44,500
128,000
13,900
133,000
13,800
138,000
14,200
72,700
31,500
89,700
45,000
201,000
31,100
208,000
29,700
143,000
28,400
144,000
28,500
121,000
44,100
121,000
41,900
90,900
16,500
128,000
51,000
129,000
51,500
123,000
36,000
174,000
29,700
140,000
27,300
142,000
27,300
141,000
44,200
123,000
28,400
146,000
41,800
107,000
43,000
221,000
28,900
220,000
28,600
137,000
29,700
138,000
43,100
138,000
43,600
142,000
43,700
64,400
41,500
72,300
41,500
113,000
31,500
105,000
41,900
107,000
36,600
44,300
37,400
86,600
29,700
21,200
43,300
12,700
44,100
124,000
41,500
132,000
31,500
194,000
37,600
201,000
37,300
133,000
17,000
109,000
44,100
115,000
44,100
219,000
28,500
121,000
43,300
135,000
12,600
137,000
25,500
125,000
37,400
124,000
36,700
68,100
39,200
75,000
41,500
64,400
28,600
105,000
28,600
106,000
28,500
121,000
28,500
52,100
36,500
44,700
37,100
84,800
41,900
82,300
47,500
104,000
43,000
11,500
43,300
93,200
44,100
220,000
38,200
222,000
38,200
145,000
44,400
105,000
34,800
103,000
10,900
131,000
31,500
106,000
41,500
86,000
44,500
86,000
51,500
178,000
36,500
56,000
43,300
47,400
43,300
221,000
29,300
84,000
28,500
87,500
51,500
109,000
31,100
111,000
28,500
109,000
28,500
132,000
12,600
134,000
25,500
113,000
7,500
131,000
12,600
131,000
11,800
52,900
36,800
56,100
41,500
217,000
43,300
208,000
43,300
95,000
43,000
217,000
44,200
119,000
40,500
123,000
40,500
106,000
36,100
123,000
45,000
93,400
27,300
92,300
25,500
85,000
44,600
13,200
34,800
121,000
44,500
124,000
44,500
38,600
43,300
47,200
43,300
107,000
44,500
97,700
13,400
102,000
13,900
133,000
51,500
133,000
44,500
221,000
43,700
9,650
38,200
108,000
36,000
107,000
36,500
123,000
28,900
118,000
28,500
115,000
41,900
114,000
45,000
87,600
28,600
131,000
44,400
107,000
17,500
128,000
45,000
125,000
41,700
130,000
41,500
128,000
41,900
125,000
44,400
217,000
34,500
217,000
34,700
123,000
44,100
134,000
11,700
125,000
45,000
124,000
36,200
124,000
36,400
123,000
43,300
123,000
9,160
121,000
9,220
108,000
51,000
191,000
43,300
131,000
29,800
130,000
28,800
77,900
44,600
79,400
45,700
115,000
51,500
115,000
44,500
157,000
31,500
158,000
29,700
111,000
44,500
111,000
51,500
141,000
28,400
105,000
29,300
169,000
35,500
131,000
51,500
131,000
44,500
152,000
44,500
162,000
39,600
109,000
43,300
87,200
45,000
134,000
51,500
134,000
44,500
96,900
51,500
96,900
44,500
38,600
44,400
29,800
44,400
28,700
41,900
30,000
43,300
114,000
44,500
114,000
45,000
158,000
28,600
161,000
28,500
108,000
35,400
108,000
35,800
98,500
31,700
105,000
37,400
96,500
16,500
91,000
45,000
90,500
44,500
20,800
41,900
115,000
16,500
77,500
44,500
78,200
44,600
107,000
36,200
123,000
36,700
74,800
43,200
127,000
10,900
94,100
44,500
94,100
51,500
87,500
44,500
92,500
51,500
140,000
45,000
131,000
43,200
131,000
44,100
11,500
34,300
117,000
7,500
105,000
37,900
55,700
43,300
101,000
16,500
101,000
15,900
124,000
31,500
123,000
29,700
166,000
43,300
108,000
51,500
115,000
8,490
115,000
7,970
109,000
44,400
126,000
51,000
117,000
45,000
106,000
41,500
133,000
11,700
109,000
44,500
105,000
15,000
103,000
17,500
98,200
44,500
13,100
29,800
219,000
44,500
107,000
36,900
107,000
37,000
97,800
29,700
133,000
8,490
133,000
9,100
139,000
28,400
142,000
28,400
136,000
28,400
98,500
17,500
173,000
28,500
165,000
28,600
122,000
28,500
117,000
51,000
212,000
37,600
141,000
51,500
143,000
45,000
143,000
44,500
123,000
31,500
47,200
29,700
99,100
28,900
141,000
15,900
141,000
8,490
107,000
44,500
145,000
47,500
119,000
44,500
119,000
45,000
116,000
45,000
116,000
45,000
125,000
29,700
32,500
35,600
27,500
36,000
111,000
51,000
103,000
38,200
133,000
11,000
219,000
34,800
220,000
34,800
107,000
36,300
96,200
25,500
220,000
41,800
128,000
51,000
128,000
51,500
10,100
29,700
101,000
44,500
102,000
44,400
88,700
51,000
219,000
28,600
107,000
30,000
116,000
51,500
116,000
44,500
92,800
44,500
92,800
51,500
139,000
51,500
133,000
15,900
88,900
28,400
78,700
44,600
122,000
31,500
108,000
41,500
103,000
13,900
103,000
13,800
126,000
43,300
47,800
31,500
47,400
29,700
10,500
28,500
115,000
17,000
113,000
17,500
127,000
34,300
89,300
44,500
96,700
45,000
8,350
31,500
123,000
44,100
100,000
12,700
101,000
13,100
102,000
51,000
102,000
45,000
95,100
9,220
92,000
8,320
141,000
25,500
72,400
43,300
131,000
44,500
36,700
37,200
98,000
41,600
127,000
34,300
103,000
40,500
101,000
40,500
108,000
31,500
125,000
15,000
125,000
15,200
56,400
44,400
119,000
17,500
76,600
41,500
140,000
41,600
109,000
45,700
93,100
45,000
133,000
44,500
133,000
51,500
105,000
38,200
98,100
41,500
220,000
31,200
218,000
28,600
142,000
51,000
124,000
17,000
125,000
16,500
113,000
7,500
36,800
35,300
44,900
35,400
139,000
16,500
200,000
28,500
117,000
17,500
134,000
10,900
128,000
13,400
107,000
36,800
141,000
44,500
89,400
41,900
125,000
28,600
129,000
17,000
47,600
41,500
73,900
41,400
7,790
31,500
104,000
14,100
139,000
17,000
7,500
31,500
133,000
45,000
123,000
44,500
125,000
37,500
64,400
29,700
110,000
45,000
123,000
51,500
123,000
36,500
152,000
44,600
108,000
31,500
108,000
35,300
132,000
31,400
132,000
31,100
75,000
31,500
145,000
44,100
99,300
44,500
100,000
44,500
138,000
28,400
90,600
9,110
88,500
51,500
88,500
44,500
141,000
27,300
110,000
51,000
133,000
7,620
133,000
7,970
11,400
38,200
126,000
41,500
102,000
27,300
149,000
44,600
135,000
51,000
135,000
45,000
104,000
37,700
218,000
34,300
141,000
51,500
13,300
38,700
13,300
38,500
124,000
17,400
178,000
36,300
146,000
43,600
107,000
29,700
84,200
41,900
101,000
11,800
104,000
11,800
110,000
44,400
59,700
35,500
124,000
41,900
141,000
25,500
130,000
13,000
129,000
13,100
127,000
51,500
127,000
44,500
209,000
28,500
105,000
35,100
185,000
35,400
76,500
44,500
27,600
36,200
102,000
51,500
109,000
43,300
29,800
43,300
29,600
44,400
67,600
41,900
192,000
35,500
188,000
35,600
106,000
28,400
9,930
43,300
98,500
41,400
127,000
45,700
121,000
45,700
86,800
44,500
104,000
51,500
139,000
51,000
29,800
44,500
182,000
28,600
200,000
29,700
200,000
28,600
118,000
44,500
118,000
51,500
105,000
34,600
124,000
51,500
124,000
44,500
128,000
43,300
102,000
45,000
140,000
51,500
140,000
44,500
137,000
41,900
137,000
44,500
137,000
51,500
124,000
45,700
104,000
14,300
124,000
11,000
123,000
10,100
56,500
37,100
60,300
37,900
92,600
51,500
106,000
35,900
20,700
35,900
20,900
35,800
143,000
51,500
142,000
51,000
113,000
44,500
108,000
35,900
145,000
28,400
157,000
28,600
108,000
51,500
125,000
37,600
114,000
51,000
89,700
44,500
47,600
44,400
28,700
36,200
116,000
17,400
111,000
51,500
111,000
44,500
131,000
44,500
130,000
45,000
104,000
43,300
131,000
51,000
131,000
45,000
108,000
35,800
47,400
35,800
117,000
44,500
65,900
28,500
65,000
28,600
109,000
41,800
109,000
41,600
165,000
38,800
136,000
51,500
136,000
44,500
87,200
27,300
139,000
44,500
136,000
44,500
136,000
51,500
108,000
37,600
142,000
25,500
143,000
27,300
97,900
41,900
220,000
28,600
222,000
43,000
116,000
51,000
166,000
43,300
86,400
27,300
84,900
28,400
140,000
45,000
56,000
29,700
126,000
51,500
21,500
41,500
13,100
43,000
128,000
14,100
60,700
37,600
90,900
44,500
129,000
28,400
96,900
44,600
97,100
44,500
139,000
51,500
107,000
36,800
134,000
51,500
134,000
44,500
137,000
45,000
129,000
16,500
44,600
41,900
52,500
41,900
20,800
44,400
89,000
8,490
193,000
31,100
123,000
36,200
125,000
29,300
124,000
29,300
126,000
31,200
11,400
41,900
115,000
17,500
124,000
36,900
122,000
51,500
122,000
44,500
88,100
51,500
140,000
51,500
47,600
28,600
166,000
41,500
65,500
44,500
109,000
28,500
79,000
44,500
107,000
41,500
123,000
51,000
123,000
51,500
183,000
28,600
120,000
45,000
130,000
25,500
105,000
35,300
94,300
25,500
75,200
43,000
220,000
43,700
106,000
29,300
121,000
29,700
29,900
28,500
29,600
28,600
121,000
29,700
148,000
44,600
147,000
45,700
67,600
31,100
63,800
29,700
11,400
34,800
71,600
29,700
218,000
38,700
88,300
51,500
97,400
11,700
129,000
51,500
129,000
44,500
85,800
44,500
85,800
51,500
166,000
29,700
89,200
28,500
38,600
28,600
129,000
13,400
193,000
41,900
200,000
43,300
138,000
43,600
150,000
41,500
141,000
45,000
106,000
36,800
102,000
51,500
102,000
44,500
125,000
29,200
133,000
9,410
98,200
51,500
121,000
51,500
121,000
44,500
91,000
15,200
38,800
41,500
194,000
37,300
104,000
14,200
67,700
39,600
97,800
31,500
102,000
33,800
99,600
51,500
99,600
44,500
135,000
51,500
193,000
37,200
124,000
28,500
107,000
43,000
107,000
44,100
123,000
36,400
95,100
51,000
143,000
44,500
143,000
51,500
9,130
29,300
100,000
45,700
105,000
41,500
107,000
36,200
129,000
11,800
20,800
36,700
121,000
17,500
123,000
17,500
89,600
51,500
89,900
51,500
89,900
44,500
97,300
11,800
150,000
31,500
153,000
41,500
126,000
31,500
201,000
41,900
108,000
51,500
108,000
44,500
114,000
51,000
92,700
14,800
